4.169,high
4.339,high
2.294,medium
2.687,medium
2.041,low
2.299,medium
4.428,high
4.146,high
1.917,low
1.823,low
2,low
2.065,low
1.979,low
2.246,medium
4.084,high
2.209,medium
2.263,medium
2.279,medium
4.007,high
2.246,medium
2.049,low
2.374,medium
4.047,high
4.468,high
2.215,medium
1.862,low
4.461,high
2.379,low
4.163,high
2.29,low
1.888,low
2.255,medium
5.043,high
1.803,low
2.483,medium
1.959,low
2.225,medium
4.257,high
4.012,high
3.994,high
2.192,medium
4.236,high
2.207,medium
1.867,low
2.447,medium
1.964,low
1.943,low
2.277,medium
2.239,low
2.495,low
2.461,low
4.192,high
4.039,high
1.919,low
2.612,low
4.153,high
4.191,high
2.038,low
2.335,medium
4.503,high
2.335,medium
4.038,high
2.397,medium
2.677,medium
4.179,high
2.029,low
4.259,high
4.283,high
2.158,medium
1.861,low
1.971,low
1.87,low
4.195,high
2.105,low
1.941,low
2.268,medium
2.27,medium
2.017,low
4.473,high
2.334,medium
1.924,low
2.137,low
2.515,medium
1.977,low
2.22,medium
2.312,medium
2.369,low
2.03,low
2.239,medium
4.535,high
1.975,low
1.987,low
2.006,low
2.183,medium
4.29,high
2.345,medium
2.772,medium
1.936,low
4.021,high
2.366,medium
2.339,medium
2.404,medium
2.861,medium
2.513,medium
1.875,low
2.228,medium
2.633,medium
4.272,high
2.585,medium
2.027,low
1.884,low
4.27,high
1.88,low
1.899,low
4.309,high
2.269,medium
2.236,medium
2.235,medium
1.952,low
2.355,medium
1.96,low
1.804,low
4.689,high
2.163,low
4.183,high
1.928,low
4.117,high
2.236,low
4.473,high
2.511,medium
2.153,low
2.435,medium
2.285,medium
2.254,medium
2.84,medium
2.521,medium
2.63,medium
2.253,medium
4.26,high
2.41,low
4.014,high
4.224,high
2.247,medium
2.319,medium
4.104,high
4.35,high
4.614,high
3.099,medium
2.376,medium
2.288,medium
4.145,high
2.314,medium
4.348,high
2.416,medium
1.884,low
4.137,high
4.128,high
2.37,medium
2.226,medium
2.682,medium
2.301,low
2.383,medium
1.973,low
2.863,medium
2.418,medium
2.068,low
2.67,medium
2.61,medium
2.369,medium
4.372,high
2.394,medium
1.906,low
1.97,low
2.047,low
4.594,high
2.091,low
2.065,low
1.916,low
2.022,low
2.243,medium
1.96,low
2.741,medium
4.131,high
4.497,high
2.001,low
4.148,high
2.058,low
4.156,high
2.025,low
2.465,medium
2.268,medium
2.924,medium
2.37,low
2.24,medium
1.828,low
1.86,low
2.07,low
4.547,high
2.139,low
2.127,low
4.357,high
2.064,low
1.854,low
2.256,low
2.743,medium
2.349,medium
4.06,high
2.015,low
1.979,low
2.736,medium
2.417,medium
2.427,medium
2.763,medium
4.233,high
2.413,medium
2.294,medium
1.892,low
4.614,high
2.298,medium
1.971,low
2.12,low
2.567,medium
2.322,medium
2.211,medium
2.726,medium
4.21,high
1.905,low
2.38,medium
1.903,low
4.096,high
4.32,high
1.937,low
1.896,low
2.389,medium
4.02,high
2.429,medium
1.779,low
2.212,medium
2.244,medium
2.236,medium
2.173,low
2.469,medium
2.046,low
2.21,medium
1.835,low
1.842,low
2.037,low
2.412,medium
1.932,low
4.349,high
2.497,medium
2.3,medium
2.084,low
2.604,medium
2.741,low
2.251,medium
4.483,high
2.423,medium
2.261,medium
2.44,medium
4.489,high
1.999,low
4.424,high
4.08,high
4.23,high
1.865,low
2.378,medium
2.187,medium
4.151,high
1.88,low
4.159,high
2.245,medium
2.19,medium
1.859,low
4.519,high
2.745,medium
1.901,low
2.069,low
4.022,high
2.333,medium
2.186,medium
4.055,high
4.134,high
2.386,medium
4.006,high
2.289,medium
4.331,high
2.365,low
1.984,low
1.968,low
2.611,medium
2.164,medium
2.263,medium
4.061,high
2.603,medium
2.011,low
1.935,low
2.005,low
2.007,low
4.262,high
2.245,medium
1.852,low
2.68,medium
2.212,medium
1.968,low
2.203,medium
2.541,medium
2.563,medium
1.826,low
4.159,high
2.345,low
2.292,medium
3.982,high
2.048,low
2.481,medium
2.281,medium
2.398,medium
2.196,low
1.936,low
4.221,high
2.601,medium
4.429,high
4.017,high
4.164,high
4.118,high
2.025,low
2.168,medium
4.305,high
2.306,low
4.065,high
2.284,medium
4.047,high
1.9,low
2.323,low
2.597,medium
2.306,low
2.375,low
2.585,low
4.319,high
4.032,high
1.922,low
2.307,medium
4.029,high
2.794,medium
1.9,low
2.2,low
2.292,medium
2.302,low
2.55,medium
4.061,high
4.262,high
2.574,medium
2.493,low
4.058,high
2.249,medium
2.197,medium
2.713,medium
2.421,medium
1.905,low
2.004,low
2.276,medium
4.176,high
2.247,medium
2.686,medium
1.868,low
2.149,low
1.876,low
2.232,medium
2.455,medium
2.391,medium
1.842,low
1.996,low
4.173,high
2.879,medium
2.4,medium
2.12,low
4.124,high
2.33,medium
2.191,medium
2.28,low
2.107,low
4.514,high
2.599,medium
2.172,low
2.521,medium
4.133,high
2.371,medium
1.824,low
4.523,high
1.956,low
2.232,medium
2.146,low
2.303,medium
2.394,medium
4.119,high
1.976,low
4.209,high
2.277,medium
4.207,high
1.892,low
2.002,low
2.435,medium
4.27,high
4.149,high
1.919,low
2.338,medium
2.297,low
1.875,low
2.314,medium
3.974,high
2.615,medium
2.492,medium
2.512,low
1.889,low
1.797,low
1.824,low
1.96,low
2.279,medium
4.562,high
4.024,high
1.987,low
1.931,low
2.372,medium
2.525,medium
1.932,low
2.29,low
2.056,low
2.365,low
1.863,low
2.231,medium
2.403,medium
2.238,medium
2.451,medium
4.283,high
2.464,medium
2.305,medium
5.508,high
2.145,low
4.34,high
1.98,low
2.191,low
4.321,high
2.614,medium
2.26,medium
4.345,high
4.178,high
2.266,medium
4.18,high
2.051,low
2.587,medium
2.714,medium
1.928,low
2.222,medium
2.531,medium
4.072,high
2.168,medium
2.447,medium
2.577,medium
2.326,medium
2.408,medium
4.057,high
4.043,high
4.018,high
2.277,medium
2.469,medium
2.661,medium
4.145,high
4.198,high
2.312,medium
4.058,high
2.346,medium
2.357,medium
2.392,medium
2.208,medium
2.46,medium
2.229,medium
4.415,high
4.583,high
4.237,high
4.592,high
4.098,high
2.316,medium
2.422,medium
2.403,medium
4.215,high
4.068,high
2.232,medium
2.308,medium
4.401,high
2.177,medium
2.295,medium
4.043,high
4.549,high
4.109,high
2.437,medium
2.689,medium
4.151,high
4.101,high
2.479,medium
2.499,medium
4.555,high
4.537,high
4.146,high
4.503,high
2.475,medium
4.079,high
4.292,high
2.471,medium
4.985,high
2.357,medium
2.455,medium
2.278,medium
2.182,medium
2.237,medium
4.586,high
4.949,high
4.469,high
4.204,high
4.689,high
4.339,high
4.096,high
4.54,high
4.588,high
4.063,high
4.047,high
4.138,high
4.077,high
3.987,high
4.238,high
4.223,high
4.402,high
4.426,high
5.616,high
4.175,high
4.179,high
4.228,high
4.631,high
4.41,high
4.141,high
4.068,high
4.55,high
4.186,high
4.046,high
4.127,high
4.119,high
4.19,high
4.223,high
4.253,high
4.081,high
4.236,high
4.272,high
4.067,high
4.199,high
4.217,high
4.317,high
4.206,high
4.548,high
4.1,high
4.186,high
4.237,high
4.266,high
4.115,high
4.147,high
4.323,high
4.362,high
4.05,high
4.248,high
3.995,high
4.765,high
5.019,high
4.462,high
4.314,high
4.034,high
4.188,high
4.144,high
4.352,high
4.635,high
4.369,high
4.294,high
4.144,high
4.217,high
4.25,high
4.161,high
4.339,high
4.154,high
4.405,high
4.289,high
4.02,high
4.525,high
4.248,high
5.305,high
4.129,high
4.165,high
4.241,high
4.479,high
4.207,high
4.12,high
4.093,high
4.055,high
4.124,high
4.32,high
4.269,high
4.235,high
4.128,high
4.073,high
4.569,high
4.073,high
3.973,high
4.325,high
3.981,high
4.055,high
6.586,high
4.147,high
4.054,high
4.176,high
4.381,high
4.48,high
3.991,high
4.165,high
4.305,high
4.386,high
4.196,high
4.707,high
4.292,high
4.313,high
4.185,high
4.258,high
4.06,high
4.509,high
4.669,high
4.926,high
3.999,high
4.069,high
4.424,high
4.122,high
4.365,high
4.041,high
4.039,high
4.13,high
3.993,high
4.635,high
4.227,high
4.351,high
4.048,high
4.471,high
7.915,high
4.316,high
4.133,high
4.449,high
4.284,high
4.209,high
4.567,high
4.105,high
4.027,high
4.035,high
4.27,high
4.119,high
4.438,high
4.228,high
3.976,high
4.054,high
4.885,high
4.384,high
4.183,high
4.059,high
4.148,high
4.334,high
4.313,high
4.491,high
4.279,high
4.189,high
4.067,high
4.408,high
4.018,high
4.457,high
4.407,high
4.392,high
4.315,high
4.209,high
4.199,high
4.203,high
4.122,high
4.218,high
4.237,high
4.022,high
3.963,high
4.139,high
4.061,high
4.33,high
4.098,high
4.005,high
4.04,high
4.331,high
4.257,high
4.159,high
4.714,high
4.402,high
4.201,high
4.129,high
4.49,high
4.063,high
4.131,high
4.374,high
4.214,high
4.439,high
4.095,high
4.288,high
4.528,high
4.481,high
4.024,high
4.135,high
4.092,high
4.864,high
4.119,high
4.048,high
4.144,high
4.213,high
4.419,high
4.166,high
4.133,high
4.076,high
4.172,high
4.328,high
4.172,high
4.052,high
4.354,high
4.132,high
4.282,high
4.521,high
4.119,high
4.293,high
4.244,high
4.419,high
4.675,high
4.261,high
4.429,high
4.849,high
4.331,high
4.039,high
4.506,high
4.384,high
3.953,high
4.165,high
4.147,high
4.305,high
4.73,high
4.065,high
4.691,high
4.516,high
4.525,high
4.043,high
4.176,high
4.131,high
4.183,high
4.121,high
4.262,high
4.097,high
4.245,high
4.56,high
4.244,high
4.262,high
4.036,high
4.145,high
4.197,high
4.173,high
4.084,high
4.135,high
4.232,high
4.359,high
4.334,high
4.64,high
4.218,high
4.28,high
4.084,high
4.27,high
4.17,high
4.295,high
4.081,high
3.972,high
4.284,high
4.374,high
4.509,high
4.425,high
4.396,high
4.475,high
4.13,high
4.668,high
4.124,high
4.331,high
4.432,high
4.364,high
4.16,high
4.666,high
4.011,high
4.325,high
4.097,high
4.067,high
4.25,high
